省份,市,区域,医院名,地理位置,电话
广东省,揭阳市,揭东区,曲溪社区卫生服务中心预防接种门诊,揭东区曲溪街道金溪大道中段龟山下,0663-3261253
广东省,揭阳市,揭东区,新亨中心卫生院预防接种门诊,揭东区新亨中心卫生院,0663-3432120
广东省,揭阳市,揭东区,玉湖镇卫生院预防接种门诊,揭东区玉湖镇透溪,0663-3416994
广东省,揭阳市,揭东区,锡场镇计免门诊,揭东区锡场镇卫生院,0663—3492949
广东省,揭阳市,揭东区,云路卫生院卫生院预防接种门诊,揭东区云路镇,0663—3220120
广东省,揭阳市,揭东区,埔田卫生院预防接种门诊,揭东区埔田镇湖下村竹山路3号,0663-3232120
广东省,揭阳市,蓝城区,桂岭镇卫生院计免门诊,桂岭镇卫生院,0663-3517388
广东省,揭阳市,蓝城区,桂岭镇玉白村接种点,玉白村公所内,0663-3517388　
广东省,揭阳市,蓝城区,桂岭镇健豪村接种点,健豪村卫生所内,0663-3517388　
广东省,揭阳市,蓝城区,桂岭镇福岗村接种点,福岗村公所内,0663-3517388　
广东省,揭阳市,蓝城区,桂岭镇龙岭村接种点,龙岭村公所内,0663-3517388　
广东省,揭阳市,蓝城区,霖磐卫生院预防接种门诊,霖磐镇南塘圩,0663-3549707
广东省,揭阳市,蓝城区,月城镇计免门诊,月城镇卫生院防疫组内,0663-3554120
广东省,揭阳市,蓝城区,月城镇玉步头村,月城镇玉步头村老人组,
广东省,揭阳市,蓝城区,磐东社区卫生服务中心,蓝城区磐东镇西关路揭阳体校对面,13729385540
广东省,揭阳市,蓝城区,龙尾镇卫生院预防接种门诊,揭阳市蓝城区龙尾镇老市场,0663-3655011
广东省,揭阳市,蓝城区,白塔镇计免门诊,白塔镇白旺路中段,0663-3570800
广东省,揭阳市,揭西县,上砂镇卫生院预防接种门诊,揭西县上砂镇,0663-5681639
广东省,揭阳市,揭西县,五云镇卫生院预防接种门诊,揭西县五云镇,0663-5651238
广东省,揭阳市,揭西县,良田镇卫生院预防接种门诊,揭西县良田镇,0663-5661163
广东省,揭阳市,揭西县,河镇镇卫生院预防接种门诊1,揭西县河婆镇,0663-5515552
广东省,揭阳市,揭西县,河镇镇卫生院预防接种门诊2,揭西县河婆镇霖都大道,0663-5514225
广东省,揭阳市,揭西县,坪上镇卫生院预防接种门诊,揭西县坪上镇,0663-5635821
广东省,揭阳市,揭西县,龙潭镇卫生院预防接种门诊,揭西县龙潭镇,0663-5324655
广东省,揭阳市,揭西县,南山镇卫生院预防接种门诊,揭西县南山镇,0663-5791214
广东省,揭阳市,揭西县,灰寨镇卫生院预防接种门诊,揭西县灰寨镇,0663-5767182
广东省,揭阳市,揭西县,京溪园镇卫生院预防接种门诊,揭西县京溪园镇,0663-5857712
广东省,揭阳市,揭西县,五经富镇卫生院预防接种门诊,揭西县五经富镇,0663-5866872
广东省,揭阳市,揭西县,塔头镇卫生院预防接种门诊,揭西县塔头镇,0663-5822208
广东省,揭阳市,揭西县,东园镇卫生院预防接种门诊,揭西县东园镇,0663-5382405
广东省,揭阳市,揭西县,棉湖镇社区卫生服务站预防接种门诊,揭西县棉湖镇,0663-5255601
广东省,揭阳市,揭西县,凤江镇卫生院预防接种门诊,揭西县凤江镇,0663-5358659
广东省,揭阳市,揭西县,金和镇卫生院预防接种门诊,揭西县金和镇,0663-5728789
广东省,揭阳市,揭西县,钱坑镇卫生院预防接种门诊,揭西县钱坑镇,0663-5894734
广东省,揭阳市,揭西县,大溪镇卫生院预防接种门诊,揭西县大溪镇,0663-5811670
广东省,揭阳市,揭西县,揭西县疾控预防接种门诊,揭西县河婆镇好日子广场左侧疾控中心,0663-5598051
广东省,揭阳市,惠来县,县疾控中心预防接种门诊,惠城镇广鸣路9号,0663-6633259
广东省,揭阳市,惠来县,惠城卫生院预防接种门诊,惠城镇环城西路,0663-6617236
广东省,揭阳市,惠来县,惠城卫生院预防接种第二门诊,惠城镇南门大道19号,0663-6617236　
广东省,揭阳市,惠来县,华湖卫生院预防接种门诊,华湖镇葵和路,0663-6513582
广东省,揭阳市,惠来县,东陇卫生院预防接种门诊,东陇镇华强路,0663-6552344
广东省,揭阳市,惠来县,神泉卫生院预防接种门诊,神泉镇新兴街29号,0663-6735923
广东省,揭阳市,惠来县,神泉卫生院沃角预防接种门诊,神泉镇沃角市场,0663-6729555
广东省,揭阳市,惠来县,靖海卫生院预防接种门诊,靖海镇西丰管区,0663-6866466
广东省,揭阳市,惠来县,前詹卫生院预防接种门诊,前詹镇西埔路口,0663-6750113
广东省,揭阳市,惠来县,仙庵卫生院预防接种门诊,仙庵镇葵和路,0663-6788120
广东省,揭阳市,惠来县,仙庵卫生院京陇预防接种门诊,仙庵镇京陇村,0663-6788120　
广东省,揭阳市,惠来县,周田卫生院预防接种门诊,周田镇考山林空后路1号,0663-6828444
广东省,揭阳市,惠来县,周田卫生院狮石预防接种门诊,周田镇狮石村第二卫生站,0663-6828444　
广东省,揭阳市,惠来县,隆江中心卫生院预防接种门诊,隆江镇葵惠路,0663-6340151
广东省,揭阳市,惠来县,溪西卫生院预防接种门诊,溪西镇溪一管区,0663-6390500
广东省,揭阳市,惠来县,东港卫生院预防接种门诊,东港镇东港管区,0663-6210205
广东省,揭阳市,惠来县,岐石卫生院预防接种门诊,岐石镇岐石管区5片,0663-6312156
广东省,揭阳市,惠来县,葵潭卫生院预防接种门诊,葵潭镇龙华街68号,0663-6206810
广东省,揭阳市,大南山侨区,大南山华侨管理区医院预防接种规范门诊,大南山华侨管理区桃园办事处一居委,15992569317
广东省,揭阳市,普宁市,占陇镇中心卫生院预防接种门诊,普宁市占陇镇文德路,0663-2311966
广东省,揭阳市,普宁市,下架山镇卫生院预防接种门诊,普宁市下架山镇下架山圩,0663-2580603
广东省,揭阳市,普宁市,军埠镇卫生院预防接种门诊,普宁市军埠镇政府后面邮电局西侧,0663-2356914
广东省,揭阳市,普宁市,南径镇卫生院预防接种门诊,普宁市南径镇南径圩西侧,0663-2551252
广东省,揭阳市,普宁市,麒麟镇卫生院预防接种门诊,普宁市麒麟镇麒麟圩,0663-2549718
广东省,揭阳市,普宁市,大南山镇卫生院预防接种门诊,普宁市大南山镇石头圩,0663-2493069
广东省,揭阳市,普宁市,池尾街道社区卫生服务中心预防接种门诊,普宁市池尾街道桔园30幢,0663-2298955
广东省,揭阳市,普宁市,燎原镇卫生院预防接种门诊,普宁市燎原镇泥沟村,0663-2685597
广东省,揭阳市,普宁市,大坝镇卫生院预防接种门诊,普宁市大坝镇大坝圩,0663-2651564
广东省,揭阳市,普宁市,洪阳镇中心卫生院预防接种门诊,普宁市洪阳镇新安村池揭公路西侧,0663-2842077
广东省,揭阳市,普宁市,赤岗镇卫生院预防接种门诊,普宁市赤岗镇东华屿脚,0663-2471693
广东省,揭阳市,普宁市,广太镇卫生院预防接种门诊,普宁市广太镇广太圩,0663-2425777
广东省,揭阳市,普宁市,南溪镇卫生院预防接种门诊,普宁市南溪镇钟堂圩,0663-2514294
广东省,揭阳市,普宁市,梅塘镇卫生院预防接种门诊,普宁市梅塘镇梅塘圩,0663-2614240
广东省,揭阳市,普宁市,里湖镇中心卫生院预防接种门诊,普宁市里湖镇中华路,0663-2773719
广东省,揭阳市,普宁市,大池农场卫生院预防接种门诊,普宁市大池农场大池村,0663-2762271
广东省,揭阳市,普宁市,梅林镇中心卫生院预防接种门诊,普宁市梅林镇永丰村,0663-2747585
广东省,揭阳市,普宁市,船埔镇卫生院预防接种门诊,普宁市船埔镇船埔圩,0663-2732033
广东省,揭阳市,普宁市,大坪镇卫生院预防接种门诊,普宁市大坪镇大坪村,0663-2726336
广东省,揭阳市,普宁市,后溪乡卫生院预防接种门诊,普宁市后溪乡平洋村,0663-2121331
广东省,揭阳市,普宁市,高埔镇卫生院预防接种门诊,普宁市高埔镇高营商住区049号,0663-2711343
广东省,揭阳市,普宁市,马鞍山农场卫生院预防接种门诊,普宁市马鞍山农场红星村,0663-2718113
广东省,揭阳市,普宁市,云落镇卫生院预防接种门诊,普宁市云落镇新圩村,0663-2787000
广东省,揭阳市,普宁市,流沙东社区卫生服务中心预防接种门诊1,普宁市流沙大道新光里30幢,0663-2822992
广东省,揭阳市,普宁市,流沙东社区卫生服务中心预防接种门诊2,普宁市流沙向阳路1号,0663-2626520
广东省,揭阳市,普宁市,流沙西社区卫生服务中心预防接种门诊1,普宁市流沙南平里154栋,0663-2220003
广东省,揭阳市,普宁市,流沙西社区卫生服务中心预防接种门诊2,普宁市流沙平湖村委旁,0663-2253068
广东省,揭阳市,普宁市,流沙南社区卫生服务中心预防接种门诊,普宁市流沙南街道芳草洋幼儿园54栋,0663-2171816
广东省,揭阳市,普宁市,流沙北社区卫生服务中心预防接种门诊,普宁市纺织品市场内南韩街44号,0663-2117950
广东省,揭阳市,普侨区,普侨区人民医院接种门诊,普侨区大道9号,0663-2761760
广东省,梅州市,梅江区,梅江区西阳镇白宫卫生院预防接种门诊,梅江区西阳镇白宫建设路,0753-2876216
广东省,梅州市,梅江区,梅州市梅江区金山街道金山社区卫生服务中心预防接种规范门诊,梅州市梅江区仲元西路77号,0753-2222199
广东省,梅州市,梅江区,梅州市梅江区城北镇卫生院,城北镇五里亭,0753-2172091
广东省,梅州市,梅江区,西郊街道西郊社区卫生服务中心预防接种门诊,广梅路26号,0753-2200467
广东省,梅州市,梅江区,梅江区长沙镇卫生院预防接种门诊,梅江区长沙镇开发区,0753-2337217
广东省,梅州市,梅江区,江南社区卫生服务中心预防接种示范化门诊,江南团结路,0753-2042175
广东省,梅州市,梅江区,江南社区卫生服务中心预防接种门诊,梅新路86号,0753-2171964
广东省,梅州市,梅江区,梅江区西阳镇卫生院预防接种规范门诊,新兴北路13号,0753-2886061
广东省,梅州市,梅江区,梅州市疾病预防控制中心预防接种门诊,江南法政路榕树塘,0753-2328980
广东省,梅州市,梅江区,梅州市疾病预防控制中心华南路诊所,华南大道138号,0753-2319682
广东省,梅州市,梅江区,梅江区三角镇卫生院预防接种规范门诊,梅江区三角镇光明路,0753-2331158
广东省,梅州市,梅江区,梅州市梅江区金山街道东郊社区卫生服务站预防接种门诊,梅江区金山街道公园路11号,0753-2231018
广东省,梅州市,梅江区,梅州市梅江区城西社区卫生服务站预防接种门诊,梅江区城西大道35号,0753-2226658
广东省,梅州市,梅县,梅南卫生院,梅南镇,0753-2448255
广东省,梅州市,梅县,水车卫生院,水车镇,0753-2458528
广东省,梅州市,梅县,畲江中心卫生院,畲江镇,0753-2485673
广东省,梅州市,梅县,荷泗卫生院,南口镇荷泗,0753-2433227
广东省,梅州市,梅县,程江卫生院,程江镇,0753-2569963
广东省,梅州市,梅县,扶大卫生院,扶大镇,0753-2561231
广东省,梅州市,梅县,南口中心卫生院,南口镇,0753-2411101
广东省,梅州市,梅县,瑶上卫生院,南口镇瑶上,0753-2423232
广东省,梅州市,梅县,石扇卫生院,石扇镇,0753-2683213
广东省,梅州市,梅县,大坪卫生院,大坪镇,0753-2648234
广东省,梅州市,梅县,梅西卫生院,梅西镇,0753-2618231
广东省,梅州市,梅县,石坑卫生院,石坑镇,0753-2623225
广东省,梅州市,梅县,城东卫生院,城东镇,0753-2651233
广东省,梅州市,梅县,雁洋卫生院,雁洋镇,0753-2825388
广东省,梅州市,梅县,丙村中心卫生院,丙村镇,0753-2855010
广东省,梅州市,梅县,白渡卫生院,白渡镇,0753-2678206
广东省,梅州市,梅县,梅县区第二人民医院,松口镇,0753-2769720
广东省,梅州市,梅县,松南卫生院,松口镇松南,0753-2762886
广东省,梅州市,梅县,松东卫生院,松口镇松东,0753-2752257
广东省,梅州市,梅县,隆文卫生院,隆文镇,0753-2730241
广东省,梅州市,梅县,桃荛卫生院,桃荛镇,0753-2723237
广东省,梅州市,梅县,松源中心卫生院,松源镇,0753-2712120
广东省,梅州市,大埔县,湖寮镇卫生院预防接种门诊,湖寮镇同仁路133号,0753-5535977
广东省,梅州市,大埔县,百侯卫生院预防接种门诊,百侯镇百侯街147号,0753-5763120
广东省,梅州市,大埔县,枫朗卫生院预防接种门诊,枫朗镇坎下村,0753-5744196
广东省,梅州市,大埔县,大东卫生院预防接种门诊,大东镇塘市路141号,0753-5710120
广东省,梅州市,大埔县,高陂卫生院预防接种门诊,高陂镇大塘头,0753-5853800
广东省,梅州市,大埔县,高陂卫生院古埜分院,高陂镇古埜街道,0753-5833016
广东省,梅州市,大埔县,高陂卫生院平原分院,高陂镇平原街道,0753-5813035
广东省,梅州市,大埔县,光德镇卫生院预防接种门诊,光德镇富岭街道59号,0753-5873207
广东省,梅州市,大埔县,洲瑞镇卫生院预防接种门诊,洲瑞镇新街康乐路3号,0753-5820941
广东省,梅州市,大埔县,银江镇卫生院预防接种门诊,银江镇龙新路,0753-5483966
广东省,梅州市,大埔县,大麻镇卫生院预防接种门诊,大麻镇新马路,0753-5453060
广东省,梅州市,大埔县,三河镇卫生院预防接种门诊,三河镇家炳路14号,0753-5400072
广东省,梅州市,大埔县,茶阳镇卫生院预防接种门诊,茶阳镇胜利路63号,0753-5685340
广东省,梅州市,大埔县,茶阳镇长治分院,茶阳镇长治花聪,0753-5610039
广东省,梅州市,大埔县,青溪镇卫生院预防接种门诊,青溪镇坪石街76号,0753-5642522
广东省,梅州市,大埔县,桃源镇卫生院预防接种门诊,桃源镇桃生村,0753-5897863
广东省,梅州市,大埔县,西河镇卫生院预防接种门诊,西河镇中心路2-7号,0753-5642087
广东省,梅州市,大埔县,县疾控中心预防接种门诊,湖寮镇万川路135号,0753-5526176
广东省,梅州市,平远县,平远县疾控中心预防接种门诊,大柘平城中路34号,0753-8833611
广东省,梅州市,平远县,差干卫生院预防接种门诊,差干圩镇,0753-8273233
广东省,梅州市,平远县,仁居卫生院预防接种门诊,仁居圩镇,0753-8251230
